group,roi,episode_id,segment_rows,tr_rows,warning_count,failed_batches,zero_filled_segments,mean_score_value,std_score_value,nonzero_value_rate,all_zero_segment_rate,all_zero_tr_rate,provider,model
round4_add10,ACC,s02e22b,245,453,0,0,0,1.3782312925170068,1.6550691872338699,0.6023809523809524,0.012244897959183673,0.0,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e23a,249,456,0,0,0,0.8947456492637216,1.1779641620891865,0.5157295850066934,0.040160642570281124,0.010964912280701754,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e23b,254,456,0,0,0,1.0780839895013123,1.3215625458144498,0.5610236220472441,0.05905511811023622,0.03728070175438596,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e24b,252,468,0,0,0,1.85135582010582,1.962060320539198,0.7159391534391535,0.007936507936507936,0.008547008547008548,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e01b,266,477,0,0,0,1.4984335839598997,1.737828435621328,0.6080827067669173,0.0037593984962406013,0.0041928721174004195,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e02b,245,450,0,0,0,1.1411564625850341,1.3378859438116206,0.5806122448979592,0.0326530612244898,0.011111111111111112,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e20b,249,449,0,0,0,2.55739625167336,1.9382974062182725,0.8045515394912985,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e21a,254,470,0,0,0,2.6366469816272966,1.9558644345663763,0.8093832020997376,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e21b,278,470,0,0,0,2.4391486810551557,1.7548875890825617,0.8261390887290168,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e22a,235,453,0,0,0,2.933333333333333,1.9632678889500805,0.8656028368794326,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e22b,245,453,0,0,0,3.426190476190476,2.2351538422248924,0.8530612244897959,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e23a,249,456,0,0,0,2.4374163319946454,1.811183912995708,0.8112449799196787,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e23b,254,456,0,0,0,2.8208661417322833,1.9827167356932192,0.8248031496062992,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e24b,252,468,0,0,0,3.443121693121693,2.580785797852494,0.8528439153439153,0.003968253968253968,0.004273504273504274,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e01b,266,477,0,0,0,2.760025062656642,1.961141872221611,0.8286340852130326,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,PCC,s02e02b,245,450,0,0,0,2.9110544217687075,2.0964815626703,0.8091836734693878,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e20b,249,449,0,0,0,3.1890896921017404,1.8288704647115614,0.9126506024096386,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e21a,254,470,0,0,0,3.190288713910761,1.7919725258614256,0.9173228346456693,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e21b,278,470,0,0,0,3.1948441247002397,1.689592145575003,0.9562350119904077,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e22a,235,453,0,0,0,3.2911347517730496,1.8148303916995345,0.9471631205673758,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e22b,245,453,0,0,0,3.5285714285714285,1.8889762551490705,0.9551020408163265,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e23a,249,456,0,0,0,2.7700803212851404,1.5457162358059668,0.9230254350736279,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e23b,254,456,0,0,0,3.0984251968503935,1.7053713622697062,0.8979658792650919,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e24b,252,468,0,0,0,4.090608465608466,2.2039806820162515,0.953042328042328,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e01b,266,477,0,0,0,3.4661654135338344,1.9236968593631316,0.943295739348371,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,Precuneus,s02e02b,245,450,0,0,0,3.647278911564626,1.730992817169584,0.9727891156462585,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e20b,249,449,0,0,0,1.5866131191432395,1.4840274677451215,0.6637215528781794,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e21a,254,470,0,0,0,1.6779527559055119,1.6112993429438074,0.6805774278215223,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e21b,278,470,0,0,0,1.7347721822541966,1.4242384505153667,0.7443645083932854,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e22a,235,453,0,0,0,1.9429787234042553,1.518821745960074,0.7719148936170213,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e22b,245,453,0,0,0,1.9828571428571429,1.6770495633985414,0.7559183673469387,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e23a,249,456,0,0,0,1.4961178045515395,1.4241833384682423,0.6591700133868809,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e23b,254,456,0,0,0,1.5328083989501313,1.4710146970304507,0.7115485564304462,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e24b,252,468,0,0,0,1.8246031746031746,1.6395179237885094,0.7142857142857143,0.007936507936507936,0.008547008547008548,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e01b,266,477,0,0,0,1.7285714285714286,1.63889464378259,0.6884711779448621,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,IPL,s02e02b,245,450,0,0,0,1.8522448979591837,1.6588471514873753,0.7085714285714285,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e20b,249,449,0,0,0,0.7523427041499331,1.236863178547559,0.35448460508701474,0.024096385542168676,0.004454342984409799,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e21a,254,470,0,0,0,0.7073490813648294,1.1681124404002345,0.34278215223097114,0.01968503937007874,0.00425531914893617,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e21b,278,470,0,0,0,0.7211031175059952,1.2001841311229682,0.3484412470023981,0.014388489208633094,0.002127659574468085,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e22a,235,453,0,0,0,1.1469503546099291,1.6879951359810308,0.4357446808510638,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e22b,245,453,0,0,0,1.1765986394557824,1.7023702949777522,0.4620408163265306,0.012244897959183673,0.0,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e23a,249,456,0,0,0,0.970281124497992,1.3918582538752513,0.44792503346720214,0.004016064257028112,0.0043859649122807015,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e23b,254,456,0,0,0,0.9614173228346456,1.5164304289314292,0.3984251968503937,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e24b,252,468,0,0,0,0.879100529100529,1.3639102033506285,0.4066137566137566,0.007936507936507936,0.008547008547008548,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e01b,266,477,0,0,0,0.9674185463659147,1.474066920452332,0.4348370927318296,0.0037593984962406013,0.0041928721174004195,aihubmix,gemini-3.5-flash
round4_add10,SMG,s02e02b,245,450,0,0,0,0.8478911564625851,1.2702746134577598,0.4165986394557823,0.012244897959183673,0.011111111111111112,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e20b,249,449,0,0,0,1.962182061579652,1.7720429082259481,0.7590361445783133,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e21a,254,470,0,0,0,1.7470472440944882,1.5896207624372771,0.7211286089238845,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e21b,278,470,0,0,0,2.071642685851319,1.681279827375,0.8081534772182254,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e22a,235,453,0,0,0,2.6333333333333333,1.9563378244094576,0.9109929078014184,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e22b,245,453,0,0,0,2.7768707482993196,2.189929580677884,0.8554421768707483,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,AG,s02e23a,249,456,0,0,0,1.9849397590361446,1.7374836673658243,0.7603748326639893,0.0,0.0,aihubmix,gemini-3.5-flash
